tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"Sonhei com @ hj, grande dia",CENSURA! CENSURA! DITADURA DA TOGA! CENSURA! CENSURA! Twitter suspende perfis pró-Bolsonaro por determinação de Alexandre de Moraes,0,0.9871547222137452,0.0128452321514487,
A CENSURA foi instalada no Brasil hoje.,"Na mesma semana que o STF impede busca e apreensão ao senador José Serra, suspende e bloqueia contas nas redes sociais de pessoas que críticam o STF.  Mais uma vez, Alexandre de Moraes demonstra a prioridade do Supremo: proteger poderosos e calar/intimidar seus desafetos.",0,0.9871742725372314,0.0128257842734456,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,PCC NO COMANDO!,2,0.9871757626533508,0.0128242690116167,
Se não trocarem as 11 Bestas do Apocalipse o Brasil vai viver um retrocesso !  #STFVergonhaNacional,Só com AI5 para acabar com esta graça #STFVergonhaNacional,1,0.9872138500213624,0.012786136008799,
"Sara Winter, Allan dos Santos, Bernardo Küster e Otávio Fakhoury usaram suas contas no Twitter mesmo após ação da rede social para restringir seus acessos","Os pedintes do AI-5 reclamando de censura, é o auge!",1,0.9872177243232728,0.0127822970971465,
Bastou sair a pesquisa de que Bolsonaro ganha em todos os cenários para calarem os mais destacados conservadores:  Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   #VozParaBernardoKuster,"leiam essa matéria, é até engraçado como os tais historiadores consultados pelo jornalista, fazem malabarismos retóricos para não dizer que a retirada de estátuas, filmes e livros do história humana é censura.",0,0.9874073266983032,0.0125925941392779,
"Pediam AI-5. STF toma uma medida (considerada, por ELES, como censura) Bolsominion: “CADE A NOSSA DEMOCRACIA????” kkkkkk plmdds.",23:58 S.T.F. CENSURA PERFIS BOLSONARISTAS  23:59 NELIPE FETO COMEMORA  0:00 LAIVE DE MINISTRO DO S.T.F. COM NELIPE FETO  A ENGRENAGEM TÁ BEM LUBRIFICADA?,0,0.9874864816665648,0.01251348759979,
"Mude a localização para acessar meus tweets: 1. Vá em Conta e Privacidade, 2. Clique em Conta, 3. Depois em Dados e Permissões, 4. E mude sua localização para os EUA. Aí você acompanha meus Tweets normalmente. Tente censurar o Tio Sam agora, Cabeça de Ovo! #VozParaBernardoKuster",Feito. Censura NÃO!,2,0.98750638961792,0.0124936355277895,
"#VozParaBernardoKuster já mudei as configurações de país... Se quiser ainda ter voz, saia do Brasil. Pelo menos virtualmente.","Colorados na sexta feira xingando STF por censura, fazendo um escarcéu... Sábado batendo palmas para o clube que proibiu o   de trabalhar no jogo do inter.  Vergonha pouca é  bobagem...  Vergonha tb da  que aceitou calada e tirou o jornlista da transmissão",0,0.9875531196594238,0.0124469110742211,
"Vamos subir voz a todos censurados, realmente estou com medo desse país, eu apoio o Bolsonaro mas esse silêncio me incomoda .#VozParaBernardoKuster",Contas de bolsonaristas em redes sociais são retiradas do ar após decisão de Moraes | Política | G1  e digo GRANDE DIA,0,0.987580180168152,0.0124197592958807,
Somente a Suprema Corte será capaz de parar a escalada de autoritarismo de Alexandre de Moraes. Contudo se a Corte não se dignificar em fazer isso O MEU DEUS FARÁ.,Amém . #STFVergonhaNacional,1,0.9877269864082336,0.0122730797156691,
"Sara Winter, Allan dos Santos, Bernardo Küster e Otávio Fakhoury usaram suas contas no Twitter mesmo após ação da rede social para restringir seus acessos",Vão tomar no cu CNN! Marias fuxiqueiras! #VozParaBernardoKuster #VozparaConservadores #vozparaallan #VozParaBobJeff,1,0.9877402186393738,0.0122597506269812,
Até onde vamos parar com as ações inconstitucionais de alguns! Claramente o ativismo judicial ganhando força!  Tem nisso apoio Bernardo o cabeça de ovo não vai valar sua voz!  #VozParaBernardoKuster,"Meu twitter agora é ""Great America again!"". Pau no cu da censura!",0,0.98787921667099,0.0121208326891064,
"Entre os conservadores que tiveram seus perfis suspensos estão o presidente do PTB, Roberto Jefferson, os empresários Luciano Hang, Edgard Corona, Otávio Fakhoury, além dos jornalistas Bernardo Küster, Allan dos Santos.  .",Chegamos a censura declarada e pior uma Suprema corte escancaradamente politizada e ideológica!,2,0.9879150390625,0.0120848910883069,
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.",Esse Twitter só pode ser de esquerda!,2,0.9880520105361938,0.0119479522109031,
Alexandre de Moraes precisa receber voz de prisão. Ele é um juiz constitucional. Ele não é um jagunço.,"Ele é um jagunço do PCC. Primeiro Gilmar faz o teste, ficaram todos inertes, publicando notinhas envergonhadas, como não houve uma resposta ou reação vigorosa das instituições ou dos seus integrantes, o pau mandado do PCC vem e samba em cima do cadáver. Triste Brasil.",2,0.9880999326705932,0.0119000757113099,
"O judiciário julga como desinformação toda opinião que o critica.Derruba e prende toda voz dissonante. O vigia da democracia e da liberdade transformou - se no carrasco. Em nome do combate a uma ditadura invisível, criou- se definitivamente a ditadura do STF.",SUPREMO TRIBUNAL DA CHINA CENSURA Alexandre de Moraes Ditador Inimigo do Brasil,2,0.9882076382637024,0.0117923142388463,
"Querem Continuar Vendo as Postagens do Allan dos Santos, Bernardo Kuster e Roberto Jefferson, Vá em Configurações da Conta e Muda País Para EUA.",#3em1 Alguém avise ao Josias de Souza que o assunto é a censura por parte do STF.,0,0.988249897956848,0.0117500638589262,
"A decisão do FB e do TW de derrubar as contas de apoiadores de  é sem precedentes na rede mundial, que se caracteriza pela ampla liberdade de expressão. A decisão de suspender as contas é contraditória porque a  investigação não está concluída. País sob censura.",Alexandre de Moraes colocou até Bolsonaro e generais em baixo da cama com medo.,1,0.9883164763450624,0.0116835078224539,
Nota à nação brasileira | PTB não permitirá que censura da toga e opressão calem,"Entre com pedido na   de cancelamento dessa censura. Se querem guerra, estamos prontos.",1,0.9883242845535278,0.0116757415235042,
Twitter suspende perfis pró-Bolsonaro por determinação de Alexandre de Moraes,se esse cara não for preso não existe mais lei no Brasil ... #STFVergonhaNacional,1,0.9883576035499572,0.0116423834115266,
"Twitter bloqueia contas atendendo decisão de 26 de maio  do ministro  de Moraes, no inquérito das Fake News: ""O Twitter agiu estritamente em cumprimento a uma ordem legal proveniente de inquérito do Supremo Tribunal Federal (STF)""","Esse careca cabeça de ovo está comparando essas pessoas a ""subversivos"". Deve ter incorporado o espírito do Gen.Costa e Silva e decretado um AI-5 ao contrário.",2,0.9884960651397704,0.0115039078518748,
"O mais grave que você já pôde ler hoje é isso:  ""Ação sigilosa do governo mira professores e policiais antifascistas""  O vocabulário ""ação sigilosa"" e ""monitoramento"" lembra o quê?","Existe um único culpado no momento, Maia e os mais de 50 pedidos de impeachment  #GovernoDeFraudes",2,0.9887017011642456,0.0112983342260122,
"Alexandre, o Supremo, de Moraes perdeu qualquer vergonha de assumir o papel de censurador da nação. Sua decisão de hoje é típica dos piores regimes ditatoriais. Ao assistir a tudo isso passivamente, o Senado torna-se cúmplice desse absurdo.",Que tal arregaçar as mangas Congressistas? Há limites! #MudaSenado                #STFVergonhaNacional,2,0.9887141585350036,0.0112857902422547,
Luciano Hang e Bernardo Kuster tiveram o perfil banido do Twitter... GRANDE DIA,"Acho que tem gente pensando que o COVID-19 já faz parte do passado. O Bozo lá em Brasília e seus discípulos governantes pelo país afora tem bons médicos e hospitais aos seus serviços 24 horas por dia, dessa turma, faz parte também o grande empresariado.",0,0.9887192845344543,0.0112806456163525,
"Meu microfone do fone de ouvido foi de caixa, grande dia","O  e  calados diante da censura imposta no país pelo  na figura do advogado de.porta de cadeia  . E aí, seus canalhas? Quantos processos vcs têm na gaveta de Alexandre de Moraes? #STFVergonhaNacional  #Bolsonaro2022",0,0.9887463450431824,0.0112536996603012,
Allan dos Santos Bernardo Küster Edgard Corona Edson Salomão Eduardo Fabris Portella Enzo Momenti Luciano Hang Marcelo Stachin Marcos Bellizia Otavio Fakhoury Paulo Bezerra Rafael Moreno Reynaldo Bianchi Junior Roberto Jefferson Rodrigo Ribeiro Sara Giromini Winston Lima,O maior vagabundoooo com o nome listado na Odebrecht querendo fazer denúncias....kakakakakakakakakakakak!!! Tenho tempo e vou dar print pro dia que você for preso Drácula o miserável!!,2,0.988760471343994,0.0112395789474248,
Chegouuu o grande dia da nossa conferência #pulsarjovem2020 uhuuu que vai ocorrer ás 16hrs no youtube da comunidade  bora jovens ter uma experiência nova.....,"#STFVergonhaNacional #STFNaoVaiNosCalar  bloqueia aí, faço outra, bloqueia novamente faço outra ππππ",0,0.9888705611228944,0.0111294258385896,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,"No aguardo de uma resposta do Sr Presidente, Jair Bolsonaro. Resposta e reação à essa ação!",2,0.9888939261436462,0.0111061176285147,
"Bob Jefferson, Edson Salomão e Bernardo Kuster foram censurados em um ato de perseguição política.","O PTB, presidido pelo ex-deputado, divulgou uma nota criticando a decisão de Alexandre de Moraes de suspender contas em redes sociais no âmbito do inquérito das fake news.",0,0.9889037013053894,0.0110962558537721,
GANGSTER? TERRORISTAS? ACHO QUE SAO OS QUE OPRIMEM E SILENCIAM OS CONSERVADORES. LULA REALMENTE DOUTRINOU O STF.,"Já vem de um tempo que o STF legisla, agora eles criam crimes e fabricam leis no mesmo dia.  Se não gostarem do seu sorriso até sua foto sorrindo poderá virar crime amanhã.  #STFVergonhaNacional",2,0.988922953605652,0.0110770808532834,
"Na mesma semana que o STF impede busca e apreensão ao senador José Serra, suspende e bloqueia contas nas redes sociais de pessoas que críticam o STF.  Mais uma vez, Alexandre de Moraes demonstra a prioridade do Supremo: proteger poderosos e calar/intimidar seus desafetos.",Queria sextar no desmantelo bem grande a ponto de fazer live bêbada do ig com os amigos q eu gosto e no dia seguinte nem lembrar kkkkk aiai,0,0.9889732003211976,0.0110267922282218,
Estamos vivendo uma ditadura da toga #VozParaBernardoKuster  #VozParaRobertoJefferson,"Bem assim... Quando o cerco aperta, adoecem...  #ForaBolsonaro e seus aceclas #GovernoDeFraudes  #EsquerdistaSegueEsquerdista   ""Alvo de operação da Lava Jato, José Serra está internado no interior de São Paulo"".",0,0.9889962673187256,0.011003696359694,
"Infelizmente, a censura no Brasil já é uma realidade. Se a situação não for revertida RAPIDAMENTE, estarão certos de que poderão prosseguir com todas as medidas autoritárias. É um caminho sem volta. O Brasil está sob uma ditadura do Judiciário. Canalhas et caterva aplaudem.",Alexandre de Moraes é um grandíssimo Canalha,1,0.9890005588531494,0.0109994057565927,
"STF suspendeu as contas de bolsonaristas como Luciano Hang, Allan dos Santos, Sara Winter, Roberto Jefferson e outros dessa laia. Importante evitar a produção de mais fake news. Mas é preciso saber quanto dinheiro foi gasto, inclusive público, pra sustentar esse gabinete do ódio.",Acabou de me ocorrer... O Luciano Hang não é nem um bom capitalista né? Como investe mal o próprio dinheiro... Os capitalistas do mundo devem olhar envergonhados! Nem pra ser capitalista bolsonarista serve! Vergonha SQN! Grande dia!,1,0.9890511631965636,0.0109487529844045,
"Perfis de bolsonaristas nas redes sociais, utilizados para ameaçar a democracia, destruir reputações e espalhar fake news sobre a pandemia, foram suspensos do Twitter e Facebook por determinação do STF. Grande dia!",Deputada da Bancada da Chupeta comemorando um ato de censura! E ainda se diz à favor da democracia!,2,0.98906272649765,0.0109372707083821,
"É hora de falar sério.  Hoje é um dia de vitória. Diversos perfis do Twitter de agentes de fake-news, ódio e destruição de reputações foram desligados, a pedido do STF.  A decisão pode ser temporária ou permanente. Nessa thread, quero mostrar pq deve ser PERMANENTE.  Segue o fio.","O cara não só comemorando, mas DEFENDENDO censura estatal.   Demora, mas eles revelam sua verdadeira face.",2,0.9891756176948548,0.0108244204893708,
&amp;       Segue o trem com musica da ventania. Roberto Jefferson fala sobre censura imposta pelo STF  via,"Seja homem de valor e cancele este inquérito, Aras. Onde estão seus valores?",0,0.989180624485016,0.0108193876221776,
"Tive acesso à decisão que calou as contas de Twitter de 12 brasileiros:   Como esperado, NADA que justifique tamanho ataque à liberdade de expressão deles  Parece-me caso de impeachment do Min. Alexandre, nos termos do artigo 7º, item 9, da Lei nº 1.079/50",Mas como? Com alcolumbre lá?,2,0.9893833994865416,0.0106166349723935,
Só os gados que pede AI-5 reclamando de censura agora,"Perfis de bolsonaristas nas redes sociais, utilizados para ameaçar a democracia, destruir reputações e espalhar fake news sobre a pandemia, foram suspensos do Twitter e Facebook por determinação do STF. Grande dia!",0,0.9894651174545288,0.0105349253863096,
Um grupo de pessoas vaidosas distante do processo social que  vivemose sem patriotismo para enxergar o povp brasileiro. Triste muito triste.#STFVergonhaNacional,"Grande dia pra quem não gosta de mim, voar pra mais longe...",0,0.9894792437553406,0.0105207534506917,
#Censura O cala boca não tinha acabado?,"Alexandre de Moraes tem que ser preso! Ele contraria todo tempo a CF, ele pratica atos criminosos! Os homens e mulheres de honra deste país precisam assumir essa luta!   #ForaAlexandreDeMoraes",0,0.989523708820343,0.0104762660339474,
"A agência internacional Reuters U.K. destacou a ação do ministro Alexandre de Moraes que bloqueou contas de jornalistas e apoiadores do presidente Bolsonaro, o caso começa a ganhar repercussão internacional e escancara a censura no país.",Espero que essa matéria repercuta e muitooo.,2,0.9895265102386476,0.0104734878987073,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"Meu Deus! O STF realmente manda no país! Que lei porra nenhuma, aqui é VELHO oeste meus amigos!. E, nós, fomos desarmados!",2,0.9895278811454772,0.0104721095412969,
Luciano Hang obteve empréstimos polpudos nos governos de Itamar e FHC,Amanhã tem tudo para ser um grande dia,0,0.989595592021942,0.010404335334897,
Voz para Allan dos Santos Voz para Bernardo Kuster Voz para Edson Salomão Voz para Luciano Hang Voz para Roberto Jefferson Voz para Otávio Fakhoury Voz para Sara Winter  Alguém mais foi censurado pelo inquérito embasado nas mentiras de LUCIANO AYAN?  #VozParaBernardoKuster,"Roberto Jefferson, o do mensalão",1,0.9896355271339417,0.0103644877672195,
"Os 11 ministros do STF são tão sujos que chega dar nojo. Vamos ser fortes e tirar um por um. Dia após dia como se não houvesse amanhã. Amanhã será um grande, se Deus quiser!  Boa noite, Patriotas!",jamylle tá puta e eu triste grande dia,0,0.9896801114082336,0.0103198494762182,
#VozParaBernardoKuster ditadura da Toga #STFVergonhaNacional #STFNaoVaiNosCalar,"Já prometi a mim mesmo que nunca mais discuto sobre política nessa rede social. O Brasil é corrupto e ponto final. Só que ver pessoas defendendo censura é o cúmulo do absurdo. Logo eles, que durante as eleições de 2018 disseram tanto q o atual PR, seria um ditador.",0,0.9896875023841858,0.0103125087916851,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Esse Alexandre de Morais precisa ser detido, é um absurdo o que ele está fazendo. #STFVergonhaNacional",1,0.9897458553314208,0.0102540738880634,
Perfis de bolsonaristas no #Twitter são suspensos por determinação de Alexandre de Moraes…,"Estão sentindo a pressão no rabo por isso estão tentando calar todos que criticam os membros do STF, boa parte dos 11 estão com rabo preso e a Internet está trazendo a verdade a tona.   #VozParaBernardoKuster",0,0.9897833466529846,0.0102166263386607,
SEXTA-FEIRA DA VERGONHA Alexandre de Moraes manda censurar perfis do jornalista Bernardo Küster (diretor do BSM) e vários outros conservadores. É a mais vasta operação de censura já vista na internet brasileira. #VozParaBernardoKuster,kkkkkkkkkkkkkkkkkk grande dia!,1,0.9897878170013428,0.010212168097496,
"URGENTE: Após pedido de Alexandre de Moraes (STF), o Twitter derrubou a conta de , , ,   e outros, que foram vítimas da censura com base no inquérito ilegal das fake news. #Bolsonaro2022",Misericórdia meu Deus!,2,0.989818513393402,0.0101814335212111,
ROBERTO JEFFERSON: “OS 11 MINISTROS DO STF FORMARAM UMA ORGANIZAÇÃO CRIMINOSA”,ORGANIZAÇÃO CRIMINOSA,2,0.9898720383644104,0.010128041729331,
Mandando aquele #ForaBolsonaro básico #GovernoDeFraudes,E por fim: é a oposição que faz esse #GovernoDeFraudes se mexer a favor do povo,1,0.9898734092712402,0.0101265683770179,
"URGENTE: Após pedido de Alexandre de Moraes (STF), o Twitter derrubou a conta de , , ,   e outros, que foram vítimas da censura com base no inquérito ilegal das fake news. #Bolsonaro2022",Desgraça de homi,2,0.9899274706840516,0.0100724501535296,
"Tempos sombrios!!! Quem tanto dizia que o  é ditador, é que nos impõe a ditadura!!!  #STFVergonhaNacional  #STFDitador #STFNaoVaiNosCalar  #AlexandreDeMoraesDitador",EAE PRESIDENTE NÃO VAI FAZER SE PRONUNCIAR EM DEFESA DO BERNARDO KUSTER NÃO ??,0,0.9900010824203492,0.0099989511072635,
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.",Governo da vergonha!,2,0.9900277256965636,0.0099722221493721,
"Fiuza ‘cai’ de live que fazia com Lacombe no YouTube: “censura”  via  Gazeta Brasil apresenta as últimas notícias sobre governo Bolsonaro, Lava Jato, Planalto, Congresso, Judiciário, além de notícias dos bastidores.","“Conseguiram superar até o Rodrigo Maia como inimigos do Brasil”, diz filha de Roberto Jefferson",0,0.9900452494621276,0.0099547775462269,
"Recentemente, por motivo de OPINIÃO E EXPRESSÃO, o Ministro Alexandre de Moraes mandou invadir e revistar, de novo,minha casa, na pequena comunidade onde vivo. Dois camburões na minha porta, o povo se aglomerou perguntando se eu seria preso novamente. Não perdôo a humilhação.","Consegui burlar a censura, Deputado, e acessar as contas silenciadas. É só mudar o país no perfil que a jurisdição mambembe esseteefeana acaba.",1,0.990045964717865,0.0099539961665868,
"DITADURA: Após pedido do Ministro Alexandre de Moraes do STF, o Twitter derrubou as contas , , ,   e outros. Até quando viveremos sob a ditadura do judiciário ?","Troquem o país, coloquem estados Unidos, vamos dar um olé nesse otario",2,0.9902446269989014,0.009755334816873,
"Antigamente as velhas varrendo e lavando as calçadas eram as que propagavam fake news, devíamos prende-las? #STFNaoVaiNosCalar #STFVergonhaNacional #STFcensurador","Alexandre de Moraes é um TIRANO, DÉSPOTA!",0,0.9903117418289183,0.0096882572397589,
"ATÉ QUANDO SEREMOS CENSURADOS DESTA FORMA,POR MINISTROS DO STF? O CRIME QUE NÓS ESTAMOS COMETENDO É: SER CONSERVADOR E APOIAR JAIR BOLSONARO. ESTÃO QUERENDO CALAR OS CRISTÃOS CONSERVADORES. JAMAIS VÃO NOS CALAR! #STFVergonhaNacional","Controle Populacional,  Aborto, Drogas, Pedofilia... Agenda Internacional do STF?? #STFVergonhaNacional #FimPECdaBengalaJA  Impeachment Alexandre de Moraes e Dias Toffolli!!",0,0.990314781665802,0.0096852239221334,
"Bom dia Presidente! Bom dia Patriotas! Menos pro tal Alexandre de Moraes, um dos ditadores do STF.",Estes FDP têm que ser presos. #STFOrganizacaoCriminosa #STFVergonhaNacional #STFEscritorioDoCrime,1,0.9903636574745178,0.0096363183110952,
"Hoje, 24/07, Fakhoury e demais investigados pelo inquérito das “fake news” foram surpreendidos com a suspensão de suas contas em redes sociais. Já existe um Habeas Corpus contra o ato praticado pelo Ministro Alexandre de Moraes sob a relatoria do Ministro Edson Fachin ...",O nome disso é CENSURA PRÉVIA.,2,0.990496039390564,0.0095039336010813,
Os outros ministros do STF não farão nada para acabar com a censura imposta pelo ditador Alexandre de Moraes e puni-lo? Os Senadores não levarão adiante o impeachment?   Estou estudando todos os meios de ação que temos para agir.   A ditadura da toga não prevalecerá.,"Assim fica difícil,  sem o apoio das FFAA.  Os generais ficam em seu conforto e só se manifestam quando é com eles",2,0.9905575513839722,0.0094424244016408,
"Pois eu quero q se foda, mudo a localização mas não deixo de ver tweet de   e  .  Cabeça de piroca não vai ter oq ele quer! #STFVergonhaNacional","Hoje o jurista de twitter está se superando, ao tentar argumentar que aqueles que defendem AI-5, intervenção militar, fechamento de parlamento e de tribunal, estão sendo vítimas de censura! Não sabem o que é liberdade de expressão nem o que é censura! Jesus",0,0.9906345009803772,0.0093654803931713,
Roberto Jefferson diz que 'ora para Deus quebrar as mãos de ministros' do STF,Deixar bandido solto dá nisso.,2,0.9906434416770936,0.0093566244468092,
Continuo dizendoz eita facada mal dada no Bolsonaro #VozParaBernardoKuster,"Depois dos boatos que tem duas margaridas afloradas no STF, Roberto Jefferson e outros apoiadores da direita tem contas do twitter canceladas…",0,0.99072265625,0.009277369827032,
O Twitter acabou de remover todas as contas de cidadãos comuns e jornalistas brasileiros conservadores. É o maior ato de censura já visto na história da humanidade!,Está muito difícil conviver com esses Torquemadas do sec. 21.  #CensuraNao  #STFVergonhaNacional  #STFNaoVaiNosCalar,2,0.9907712936401368,0.0092287342995405,
"Amigos aqui é Roberto Jefferson. Entrei na conta da minha filha para agradecer a todos pelo apoio. Em breve estaremos juntos novamente! Alexandre, não temo sua tirania!",O Brasil prossegue no apoio aos seus desafios que visam exterminar com o fascismo comunista e ia desmandos e crimes cometidos pelos abutres do . Estamos juntos! #STFNaoVaiNosCalar  #STFVergonhaNacional,1,0.9907761216163636,0.0092238876968622,
#CensuraNao  Os censurados pelo Twitter hoje:  Roberto Jeffesson Allan dos Santos Bernardo Kuster Edson Salomão Rodrigo Ribeiro Sara Giromini Edgard Corona Luciano Hang Otavio Fakhoury Marcelo Stachin Reynaldo Bianchi Júnior,O grande dia e os crimes de feke new s mentiras em ganaçao crimes eleitorais .,0,0.9907810091972352,0.0092189647257328,
"Por ordem de Alexandre de Moraes, Twitter cancela contas de Bernardo Pires Küster, diretor do BSM, e outros expoentes do conservadorismo brasileiro",posição do PR sobre a censura,1,0.9908031225204468,0.0091968216001987,
Mensagem de Luciano Hang.,#SoPTVenceOBozo  ‘Caixa Preta do BNDES’: Luciano Hang construiu império com 55 empréstimos junto ao banco estatal - Clique para ver também ☛,0,0.9908342957496644,0.0091656930744647,
ROBERTO JEFFERSON: “OS 11 MINISTROS DO STF FORMARAM UMA ORGANIZAÇÃO CRIMINOSA”,Eu Apoio o Roberto Jefferson.,1,0.990869402885437,0.0091305971145629,
O Brasil em 24 Julho  via  #FreedomOfSpeech #STFVergonhaNacional #STFEscritorioDoCrime,"#STFVergonhaNacional  Quanto mais improbidades,mais palhaçadas, mais  vcs nos  envergonham!!!",0,0.9908787608146667,0.0091212755069136,
Já cancelou sua assinatura na grande mídia hoje?  Felipe Neto: felipeneto Luccas Neto: luccasneto Canal IN: UCIR9VKPE70KJ4DX2zCjHObw CF: euficoloko2 Viih Tube: viihtubeoficial,Ação sigilosa do governo mira professores e policiais antifascistas  #GovernoDeFraudes  via,0,0.9908888339996338,0.0091111874207854,
"Sara Winter, Allan dos Santos, Bernardo Küster e Otávio Fakhoury usaram suas contas no Twitter mesmo após ação da rede social para restringir seus acessos","Sara xinga o ministro Alexandre e não a instituição STF. Muitos até desejam/ameaçam a/de morte do Bolsonaro e fica por isso mesmo. Que ""justiça"" seletiva é essa? Isso é perseguição, censura!",1,0.9909595251083374,0.0090405102819204,
"URGENTE: justiça derruba contas de bolsonaristas no Twitter.   Total: 16 contas, por ordem do ministro Alexandre de Moraes.   Repassem!","Por isso precisamos nos unir, STF quer nos calar com vetos ou com exclusões, juntos quando citamos 210 milhões de brasileiros, o Brasil gira em torno de tds nós! Expressar indignação não é propagar ódio; apenas estamos na luta para que possamos ter nossos direitos como cidadão!",2,0.9911166429519652,0.0088833970949053,
Vamos espalhar este vídeo em que explico bem direitinho o que está ocorrendo.  #VozParaBernardoKuster,Bernardo estamos juntos  Agora é só todo mundo mudar a configuração e que se dane a censura do STF.,1,0.9911221265792848,0.0088778985664248,
"Todo apoio ao Bernardo Kuster! Atenção, galera! Poderia estar acontecendo com qualquer um de nós, mas ele foi escolhido como exemplo pros capa preta assustarem o resto das pessoas que ousarem mostrar a verdade. #VozParaBernardoKuster","Não nos calarão! Flertam com o fascismo mas ""empurram p outro""  #VozParaBernardoKuster",1,0.9911909699440002,0.0088090179488062,
Censura nunca #VozParaBernardoKuster,Só um cego não enxerga oque está acontecendo.#STFVergonhaNacional,0,0.9912488460540771,0.0087511986494064,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,#STFVergonhaNacional  Enquanto isso os milico bunda mole jogam pingue pongue no clube militar do rio.,1,0.9913591146469116,0.0086408890783786,
"O Ministro do STF, Alexandre Moraes, com a decisão de tirar da rede social várias pessoas, demonstra um ímpeto ditatorial incompatível com o cargo que ocupa. Eu já entrei com dois pedidos de impeachment contra ele,  na Presidência do Senado Federal. A divina decadência do STF...",Exatamente ! Parabéns deputado Bibo Nunes !!!,2,0.991397261619568,0.0086027234792709,
Achou que bloqueando 17 calaria milhões seu deu mal  Alexandre de Moraes seu imoral,"Só uma curiosidade: vimos hoje um ato absurdamente inconstitucional por parte do ministro Alexandre de Moraes, do STF. E aonde estão os protestos da OAB, do Congresso Nacional, do ministro da justiça, do ministro da defesa, da ABI, dos direitos humanos. Estranho esse silêncio.",0,0.9914023280143738,0.0085976459085941,
Ditadura do STF.   A realidade é essa.   Acordem.,Foda. #FreedomOfSpeech #STFVergonhaNacional,2,0.9914398193359376,0.008560188114643,
Quando Alexandre de Moraes irá censurar os perfis que chamam Bolsonaro de genocida? Quando Alexandre de Moraes irá censurar os perfis que desejam a morte do presidente? O inquérito das Fake News é a forma que o STF encontrou para tentar derrotar Bolsonaro em 2022.,boa pergunta??!,2,0.991459846496582,0.0085401758551597,
O que vcs acham do STF ?,#STFVergonhaNacional  11 LIXOS,1,0.9914875030517578,0.0085125192999839,
"Enquanto ficarmos chamando-os de deuses, esses togados do STF q mais parecem gases de intestino, vão se sentir e agir como tais!.. Esses atos de censura por parte da suprema corte, ou melhor, da suprema ditadura, só aumentarão a popularidade do presidente!...",#VozParaBernardoKuster e todas as pessoas de bem caladas pelos demônios de toga,0,0.9915239810943604,0.0084760254248976,
Esperar o q?  #STFVergonhaNacional   Supremo Tribunal Político,isso explica muita coisa da atualidade,2,0.9915444850921632,0.0084554962813854,
P E R S E G U I Ç Ã O    O      L        Í         T           I            C              A  C E N S U R A! D I T A D U R A! #STFVergonhaNacional,O Brasil comemora! Messias está curado da praga Chinesa e agora a porca vai torcer o rabo    #CensuraJamais #Censura #CensuraNao #DitaduraNuncaMais  #Bolsonaro2022  #FechadoComBolsonaro #FechadoComBolsonaroAte2026,0,0.9915993213653564,0.008400622755289,
Os censurados pelo Twitter hoje:  Roberto Jeffesson Allan dos Santos Bernardo Kuster Edson Salomão Rodrigo Ribeiro Sara Giromini Edgard Corona Luciano Hang Otavio Fakhoury Marcelo Stachin Reynaldo Bianchi Júnior,Muito absurdo #STFVergonhaNacional,1,0.9916222095489502,0.0083778472617268,
"Bolsonaro foi contra a CPI da lava-toga pra livrar seu filho bandido. Por conta disso, o STF faz o que quiser no Brasil, isso precisa mudar. #STFVergonhaNacional",live do ira+dinho ouro preto grande dia,0,0.9916736483573914,0.0083264065906405,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,ROBERTO JEFFERSON VAI SE TORNANDO UMA LENDA BRASILEIRA,1,0.991743266582489,0.0082567315548658,
"#VozParaBernardoKuster Hoje é dia de mandar o STFLIXO ir para o quinto dos... O resto vcs sabem!!   #STFVergonhaNacional  Não podemos esquecer das Newlefts que se calam, essas vão tudo se f..",#VozParaBernardoKuster Tmj Bernardo... Surpremo é o povo...,0,0.9917460083961488,0.0082540735602378,
